duration_seconds,epoch,epoch_step,event,global_step,learning_rate,loss_binary,loss_boundary,loss_comp,loss_density,loss_fuse,loss_global,loss_route,loss_total,route_sampled_omega_count,route_valid_q_region_count,route_valid_route_pixel_count,schedule_execute_counterfactual,schedule_lambda_binary,schedule_lambda_route,schedule_route_mode,schedule_route_temperature,timestamp_utc,train_psnr,train_ssim
0.47208420000970364,1,23,train_step,23,9.999998707797426e-05,0.07891320437192917,0.21290218830108643,0.1863635927438736,0.5302287936210632,0.18686002492904663,0.18685005605220795,0.0,1.3032046556472778,6,0,0,False,0.0,0.0,soft,0.99824,2026-07-28T03:14:01.952355+00:00,13.382946014404297,0.15788616240024567
0.37829429999692366,1,24,train_step,24,9.999998592989265e-05,0.0787443220615387,0.12774406373500824,0.14163246750831604,0.6142505407333374,0.14137010276317596,0.1413753777742386,0.0,1.166372537612915,6,0,0,False,0.0,0.0,soft,0.99816,2026-07-28T03:14:02.347001+00:00,15.332392692565918,0.008075552061200142
0.3548640999943018,1,25,train_step,25,9.999998473295649e-05,0.07811354100704193,0.06308013200759888,0.06760409474372864,0.25292372703552246,0.06752590090036392,0.06752745062112808,0.0,0.5186613202095032,6,0,0,False,0.0,0.0,soft,0.99808,2026-07-28T03:14:02.706320+00:00,21.38589859008789,0.2308870404958725
0.37752830001409166,1,26,train_step,26,9.99999834871658e-05,0.07890839874744415,0.1414385288953781,0.15155784785747528,0.2073373943567276,0.1514972746372223,0.15149849653244019,0.0,0.8033295273780823,6,0,0,False,0.0,0.0,soft,0.998,2026-07-28T03:14:03.100893+00:00,15.265857696533203,0.07869567722082138
0.439775600010762,1,27,train_step,27,9.99999821925206e-05,0.0784401148557663,0.18339496850967407,0.17401373386383057,0.4819551110267639,0.1742500215768814,0.17424528300762177,0.0,1.187859058380127,6,0,0,False,0.0,0.0,soft,0.99792,2026-07-28T03:14:03.549125+00:00,14.719648361206055,0.178603857755661
0.4297093999921344,1,28,train_step,28,9.999998084902086e-05,0.07859812676906586,0.11007682979106903,0.12353459000587463,0.4022924304008484,0.12333690375089645,0.12334086745977402,0.0,0.8825816512107849,6,0,0,False,0.0,0.0,soft,0.99784,2026-07-28T03:14:03.993430+00:00,17.022436141967773,0.07687351852655411
0.43070510000688955,1,29,train_step,29,9.99999794566666e-05,0.07735802978277206,0.16594871878623962,0.15713070333003998,0.5859884023666382,0.1578281670808792,0.1578144133090973,0.0,1.224710464477539,6,0,0,False,0.0,0.0,soft,0.99776,2026-07-28T03:14:04.440129+00:00,14.868498802185059,0.09729699045419693
0.41674659999262076,1,30,train_step,30,9.999997801545782e-05,0.0783272385597229,0.12377721816301346,0.1188458651304245,0.48341649770736694,0.1188879981637001,0.11888714879751205,0.0,0.9638147354125977,6,0,0,False,0.0,0.0,soft,0.99768,2026-07-28T03:14:04.858643+00:00,16.82919692993164,0.05101829022169113
0.438945000001695,1,31,train_step,31,9.999997652539454e-05,0.07803545892238617,0.08262655884027481,0.10281328856945038,0.3141672611236572,0.10200978815555573,0.10202578455209732,0.0,0.703642725944519,6,0,0,False,0.0,0.0,soft,0.9976,2026-07-28T03:14:05.320482+00:00,17.464208602905273,0.16104379296302795
0.5533501000027172,1,32,train_step,32,9.999997498647672e-05,0.07747117429971695,0.0812014788389206,0.08567599207162857,0.46715542674064636,0.08552772551774979,0.08553066104650497,0.0,0.8050912618637085,6,0,0,False,0.0,0.0,soft,0.99752,2026-07-28T03:14:05.886317+00:00,20.395103454589844,0.3151596784591675
0.5134761000081198,1,33,train_step,33,9.999997339870439e-05,0.07787935435771942,0.13545829057693481,0.12792649865150452,0.5010449290275574,0.1282040923833847,0.12819857895374298,0.0,1.0208323001861572,6,0,0,False,0.0,0.0,soft,0.99744,2026-07-28T03:14:06.407863+00:00,16.518932342529297,0.10521584004163742
0.40552350001235027,1,34,train_step,34,9.999997176207753e-05,0.07877420634031296,0.2765188217163086,0.27653631567955017,0.5312098264694214,0.27660492062568665,0.2766035795211792,0.0,1.637473464012146,6,0,0,False,0.0,0.0,soft,0.99736,2026-07-28T03:14:06.833783+00:00,10.914473533630371,0.05341389775276184
0.4313362000102643,1,35,train_step,35,9.999997007659616e-05,0.07906235754489899,0.09041674435138702,0.10531025379896164,0.37360790371894836,0.1052870973944664,0.10528755187988281,0.0,0.779909610748291,6,0,0,False,0.0,0.0,soft,0.9972799999999999,2026-07-28T03:14:07.279674+00:00,18.265483856201172,0.15834832191467285
0.37761199999658857,1,36,train_step,36,9.999996834226029e-05,0.07809009402990341,0.14235781133174896,0.16685670614242554,0.34923702478408813,0.16634850203990936,0.1663586050271988,0.0,0.991158664226532,6,0,0,False,0.0,0.0,soft,0.9972,2026-07-28T03:14:07.668697+00:00,14.504846572875977,0.10693227499723434
0.3862026999995578,1,37,train_step,37,9.999996655906993e-05,0.07848396897315979,0.18598158657550812,0.1855117231607437,0.4888218343257904,0.18551108241081238,0.18551111221313477,0.0,1.231337308883667,6,0,0,False,0.0,0.0,soft,0.99712,2026-07-28T03:14:08.056292+00:00,13.629961013793945,0.044019944965839386
0.3743370000011055,1,38,train_step,38,9.999996472702502e-05,0.07769271731376648,0.14395950734615326,0.14905858039855957,0.3659524917602539,0.14884579181671143,0.1488499939441681,0.0,0.9566663503646851,6,0,0,False,0.0,0.0,soft,0.99704,2026-07-28T03:14:08.451998+00:00,15.197857856750488,0.13998885452747345
0.3938531000021612,1,39,train_step,39,9.999996284612563e-05,0.07790270447731018,0.2049090415239334,0.21804219484329224,0.15274356305599213,0.21771852672100067,0.2177249640226364,0.0,1.0111382007598877,6,0,0,False,0.0,0.0,soft,0.99696,2026-07-28T03:14:08.860340+00:00,12.412784576416016,0.13808400928974152
0.36805530000128783,1,40,train_step,40,9.999996091637172e-05,0.07812267541885376,0.11789944022893906,0.11140142381191254,0.5329681038856506,0.1115640327334404,0.11156079173088074,0.0,0.985393762588501,6,0,0,False,0.0,0.0,soft,0.99688,2026-07-28T03:14:09.239453+00:00,17.559524536132812,0.16453008353710175
0.3631739000120433,1,41,train_step,41,9.99999589377633e-05,0.07831446826457977,0.141719251871109,0.17919979989528656,0.5742979049682617,0.17874601483345032,0.17875508964061737,0.0,1.2527180910110474,6,0,0,False,0.0,0.0,soft,0.9968,2026-07-28T03:14:09.608962+00:00,13.61080551147461,0.02430284023284912
0.38886089999869,1,42,train_step,42,9.99999569103004e-05,0.0773291140794754,0.09987249225378036,0.08897855132818222,0.2933975160121918,0.08893260359764099,0.08893350511789322,0.0,0.6601146459579468,6,0,0,False,0.0,0.0,soft,0.99672,2026-07-28T03:14:10.014071+00:00,18.03997230529785,0.18428026139736176
0.36294839999754913,1,43,train_step,43,9.999995483398299e-05,0.07840244472026825,0.13030308485031128,0.13300296664237976,0.5251807570457458,0.13305917382240295,0.13305804133415222,0.0,1.0546040534973145,6,0,0,False,0.0,0.0,soft,0.99664,2026-07-28T03:14:10.381126+00:00,16.384084701538086,0.16467590630054474
0.35972579999361187,1,44,train_step,44,9.999995270881108e-05,0.07703673094511032,0.15197011828422546,0.14480097591876984,0.3291710615158081,0.14508824050426483,0.14508260786533356,0.0,0.916113018989563,6,0,0,False,0.0,0.0,soft,0.99656,2026-07-28T03:14:10.745308+00:00,15.129528999328613,0.1394343227148056
0.3993019999907119,1,45,train_step,45,9.999995053478469e-05,0.07709521055221558,0.08162420988082886,0.0768812894821167,0.3981665372848511,0.07696899771690369,0.0769672691822052,0.0,0.7106083035469055,6,0,0,False,0.0,0.0,soft,0.99648,2026-07-28T03:14:11.154569+00:00,20.118513107299805,0.10846865922212601
0.3841978999989806,1,46,train_step,46,9.999994831190379e-05,0.07643352448940277,0.0906701385974884,0.09248761087656021,0.30757254362106323,0.0919479951262474,0.09195850044488907,0.0,0.6746367812156677,6,0,0,False,0.0,0.0,soft,0.9964,2026-07-28T03:14:11.550400+00:00,17.949872970581055,0.08395837992429733
0.36753269999462646,1,47,train_step,47,9.999994604016839e-05,0.07744248956441879,0.10290711373090744,0.10243802517652512,0.30768251419067383,0.10195907205343246,0.10196852684020996,0.0,0.716955304145813,6,0,0,False,0.0,0.0,soft,0.99632,2026-07-28T03:14:11.938751+00:00,17.383556365966797,0.22616952657699585
0.3560452000092482,1,48,train_step,48,9.999994371957853e-05,0.07706937938928604,0.22907374799251556,0.20581600069999695,0.5880967378616333,0.206717848777771,0.2067001312971115,0.0,1.4364044666290283,6,0,0,False,0.0,0.0,soft,0.99624,2026-07-28T03:14:12.299311+00:00,13.096385955810547,0.26505139470100403
0.38914159999694675,1,49,train_step,49,9.999994135013417e-05,0.07642567157745361,0.08134350925683975,0.0854605957865715,0.24437367916107178,0.08498790860176086,0.08499712496995926,0.0,0.5811628103256226,6,0,0,False,0.0,0.0,soft,0.99616,2026-07-28T03:14:12.705351+00:00,19.63762092590332,-0.04431820660829544
0.34333619999233633,1,50,train_step,50,9.999993893183532e-05,0.0764986127614975,0.10892622917890549,0.10195762664079666,0.38118335604667664,0.10212870687246323,0.1021253690123558,0.0,0.7963212728500366,6,0,0,False,0.0,0.0,soft,0.99608,2026-07-28T03:14:13.070328+00:00,18.17558479309082,0.39683714509010315
0.3719707999989623,1,51,train_step,51,9.999993646468201e-05,0.07710137218236923,0.10240744799375534,0.10954848676919937,0.47029271721839905,0.10894153267145157,0.10895347595214844,0.0,0.9001436233520508,6,0,0,False,0.0,0.0,soft,0.996,2026-07-28T03:14:13.450188+00:00,16.57282257080078,0.03988188877701759
0.3819058000080986,1,52,train_step,52,9.999993394867419e-05,0.07623119652271271,0.11112809181213379,0.10284838080406189,0.20032042264938354,0.1026587262749672,0.10266241431236267,0.0,0.6196180582046509,6,0,0,False,0.0,0.0,soft,0.99592,2026-07-28T03:14:13.842297+00:00,17.21854591369629,0.2159920483827591
0.3528039000084391,1,53,train_step,53,9.999993138381192e-05,0.07693876326084137,0.14666269719600677,0.13333868980407715,0.6502872705459595,0.13394849002361298,0.13393652439117432,0.0,1.1981737613677979,6,0,0,False,0.0,0.0,soft,0.99584,2026-07-28T03:14:14.198130+00:00,16.064502716064453,-0.19115427136421204
0.3832112999953097,1,54,train_step,54,9.999992877009516e-05,0.07723043859004974,0.18051432073116302,0.1738538146018982,0.6397877931594849,0.17427121102809906,0.17426295578479767,0.0,1.342690110206604,6,0,0,False,0.0,0.0,soft,0.99576,2026-07-28T03:14:14.608183+00:00,14.081581115722656,0.13448424637317657
0.3792105000029551,1,55,train_step,55,9.999992610752394e-05,0.07831865549087524,0.11073052883148193,0.11234921216964722,0.2496930956840515,0.1123647466301918,0.11236444860696793,0.0,0.6975020170211792,6,0,0,False,0.0,0.0,soft,0.99568,2026-07-28T03:14:14.988290+00:00,17.679718017578125,0.37165600061416626
0.3510456000076374,1,56,train_step,56,9.999992339609823e-05,0.07786181569099426,0.1560201197862625,0.12280242890119553,0.7281944751739502,0.12341339141130447,0.12340124696493149,0.0,1.2538316249847412,6,0,0,False,0.0,0.0,soft,0.9956,2026-07-28T03:14:15.359528+00:00,16.658884048461914,0.37891870737075806
0.3765782999980729,1,57,train_step,57,9.999992063581808e-05,0.07668788731098175,0.1298324316740036,0.1238543763756752,0.6647533774375916,0.12436379492282867,0.12435382604598999,0.0,1.1671578884124756,6,0,0,False,0.0,0.0,soft,0.99552,2026-07-28T03:14:15.746439+00:00,16.812328338623047,0.3186092972755432
0.3699043999949936,1,58,train_step,58,9.999991782668346e-05,0.07643677294254303,0.16855773329734802,0.15795116126537323,0.4277991056442261,0.15873870253562927,0.1587233543395996,0.0,1.0717700719833374,6,0,0,False,0.0,0.0,soft,0.99544,2026-07-28T03:14:16.127425+00:00,15.130815505981445,0.3437640964984894
0.398080699989805,1,59,train_step,59,9.999991496869437e-05,0.07697990536689758,0.17154225707054138,0.16130943596363068,0.6530122756958008,0.16177542507648468,0.16176627576351166,0.0,1.3094056844711304,6,0,0,False,0.0,0.0,soft,0.99536,2026-07-28T03:14:16.533583+00:00,14.653051376342773,0.19498369097709656
0.37389400000392925,1,60,train_step,60,9.999991206185082e-05,0.07558917999267578,0.19676518440246582,0.1909734457731247,0.37033605575561523,0.19190728664398193,0.19188928604125977,0.0,1.1418712139129639,6,0,0,False,0.0,0.0,soft,0.99528,2026-07-28T03:14:16.922833+00:00,13.799128532409668,0.3244963586330414
0.3725992999970913,1,61,train_step,61,9.999990910615283e-05,0.07804855704307556,0.13326634466648102,0.12880240380764008,0.14053377509117126,0.12884415686130524,0.12884332239627838,0.0,0.660290002822876,6,0,0,False,0.0,0.0,soft,0.9952,2026-07-28T03:14:17.304018+00:00,17.05807876586914,0.451361745595932
0.3926991999906022,1,62,train_step,62,9.999990610160037e-05,0.0760405957698822,0.16155371069908142,0.15220654010772705,0.34081077575683594,0.15261748433113098,0.15260954201221466,0.0,0.9597980976104736,6,0,0,False,0.0,0.0,soft,0.99512,2026-07-28T03:14:17.700374+00:00,15.396011352539062,0.5480890870094299
0.37366699999256525,1,63,train_step,63,9.999990304819348e-05,0.07648362219333649,0.1408812254667282,0.13637103140354156,0.5463987588882446,0.1364792436361313,0.13647712767124176,0.0,1.0966074466705322,6,0,0,False,0.0,0.0,soft,0.99504,2026-07-28T03:14:18.089996+00:00,16.002540588378906,0.41772782802581787
0.3906181999918772,1,64,train_step,64,9.999989994593214e-05,0.0754101574420929,0.15121476352214813,0.1453624814748764,0.3778436779975891,0.1457822471857071,0.14577420055866241,0.0,0.9659773707389832,6,0,0,False,0.0,0.0,soft,0.99496,2026-07-28T03:14:18.500359+00:00,16.060632705688477,0.44938376545906067
0.38792030001059175,1,65,train_step,65,9.999989679481635e-05,0.07605046778917313,0.07695078104734421,0.0710635855793953,0.45648127794265747,0.07140907645225525,0.07140238583087921,0.0,0.7473071217536926,6,0,0,False,0.0,0.0,soft,0.99488,2026-07-28T03:14:18.898657+00:00,20.942689895629883,0.34367793798446655
0.35348330000124406,1,66,train_step,66,9.999989359484611e-05,0.0758899599313736,0.08358505368232727,0.08765758574008942,0.2025393396615982,0.08737704157829285,0.087382473051548,0.0,0.5485414862632751,6,0,0,False,0.0,0.0,soft,0.9948,2026-07-28T03:14:19.261782+00:00,19.463603973388672,0.18600109219551086
0.3744262000109302,1,67,train_step,67,9.999989034602145e-05,0.07633422315120697,0.17517682909965515,0.18030382692813873,0.3022807538509369,0.17994292080402374,0.17994993925094604,0.0,1.017654299736023,6,0,0,False,0.0,0.0,soft,0.99472,2026-07-28T03:14:19.647740+00:00,13.954950332641602,0.18102794885635376
0.38255320000462234,1,68,train_step,68,9.999988704834235e-05,0.07575256377458572,0.08377809822559357,0.08859053254127502,0.31401950120925903,0.08872973173856735,0.08872704952955246,0.0,0.663844883441925,6,0,0,False,0.0,0.0,soft,0.99464,2026-07-28T03:14:20.041860+00:00,19.74164581298828,0.09154973924160004
0.38045189999684226,1,69,train_step,69,9.999988370180882e-05,0.07578044384717941,0.22230903804302216,0.2409183382987976,0.18663491308689117,0.24036061763763428,0.24037142097949982,0.0,1.1305943727493286,6,0,0,False,0.0,0.0,soft,0.99456,2026-07-28T03:14:20.437059+00:00,12.00196647644043,0.23023325204849243
0.37475639999320265,1,70,train_step,70,9.999988030642086e-05,0.07652724534273148,0.12453727424144745,0.1314617395401001,0.3093029260635376,0.13123661279678345,0.13124100863933563,0.0,0.8277795910835266,6,0,0,False,0.0,0.0,soft,0.99448,2026-07-28T03:14:20.823220+00:00,16.341625213623047,0.38752156496047974
0.3544306999974651,1,71,train_step,71,9.999987686217848e-05,0.07673163712024689,0.13866455852985382,0.13505594432353973,0.1880796253681183,0.1351364105939865,0.13513483107089996,0.0,0.7320713996887207,6,0,0,False,0.0,0.0,soft,0.9944,2026-07-28T03:14:21.194166+00:00,16.512042999267578,0.5368756651878357
0.393464100008714,1,72,train_step,72,9.999987336908169e-05,0.07435722649097443,0.07049428671598434,0.0689798966050148,0.3068827688694,0.06866801530122757,0.06867392361164093,0.0,0.5836988687515259,6,0,0,False,0.0,0.0,soft,0.99432,2026-07-28T03:14:21.601661+00:00,21.204679489135742,0.5394276976585388
0.3692268000013428,1,73,train_step,73,9.999986982713048e-05,0.074843630194664,0.18012014031410217,0.1876736879348755,0.2122422754764557,0.18709705770015717,0.18710803985595703,0.0,0.954241156578064,6,0,0,False,0.0,0.0,soft,0.99424,2026-07-28T03:14:21.976436+00:00,14.109467506408691,0.609170138835907
0.35257269999419805,1,74,train_step,74,9.999986623632485e-05,0.07470965385437012,0.20902179181575775,0.1827060878276825,0.35841020941734314,0.18419302999973297,0.18416474759578705,0.0,1.1184959411621094,6,0,0,False,0.0,0.0,soft,0.99416,2026-07-28T03:14:22.347691+00:00,13.117280006408691,0.39149022102355957
0.42676590000337455,1,75,train_step,75,9.999986259666481e-05,0.07493434846401215,0.13172279298305511,0.13014860451221466,0.5159581303596497,0.1314242035150528,0.13139985501766205,0.0,1.0406535863876343,6,0,0,False,0.0,0.0,soft,0.99408,2026-07-28T03:14:22.779582+00:00,15.989213943481445,0.6621453762054443
0.3548554000008153,1,76,train_step,76,9.999985890815035e-05,0.07735501229763031,0.14614376425743103,0.12537617981433868,0.2108059525489807,0.12562794983386993,0.1256229728460312,0.0,0.7335768342018127,6,0,0,False,0.0,0.0,soft,0.994,2026-07-28T03:14:23.154145+00:00,16.612709045410156,0.516550600528717
0.3628184999979567,1,77,train_step,77,9.999985517078151e-05,0.07546871900558472,0.06904276460409164,0.07025821506977081,0.2263879030942917,0.06989304721355438,0.06990007311105728,0.0,0.505482017993927,6,0,0,False,0.0,0.0,soft,0.99392,2026-07-28T03:14:23.531171+00:00,20.75356674194336,0.6022049784660339
0.42976379999890924,1,78,train_step,78,9.999985138455826e-05,0.07357551902532578,0.1648724377155304,0.1667451113462448,0.348554790019989,0.16816875338554382,0.16814206540584564,0.0,1.0164830684661865,6,0,0,False,0.0,0.0,soft,0.99384,2026-07-28T03:14:23.971176+00:00,14.940814018249512,0.6197723150253296
0.36029330000746995,1,79,train_step,79,9.999984754948062e-05,0.07455993443727493,0.15042652189731598,0.14083735644817352,0.49984121322631836,0.14182549715042114,0.1418067365884781,0.0,1.074737310409546,6,0,0,False,0.0,0.0,soft,0.99376,2026-07-28T03:14:24.348735+00:00,15.815200805664062,0.5535668134689331
0.3429649000026984,1,80,train_step,80,9.999984366554858e-05,0.07471001148223877,0.14385762810707092,0.1469181329011917,0.5298830270767212,0.14710862934589386,0.14710499346256256,0.0,1.1148724555969238,6,0,0,False,0.0,0.0,soft,0.99368,2026-07-28T03:14:24.697801+00:00,15.149471282958984,0.5152226090431213
0.36739480000687763,1,81,train_step,81,9.999983973276216e-05,0.07579536736011505,0.14564241468906403,0.15640807151794434,0.6299654245376587,0.15608738362789154,0.15609358251094818,0.0,1.244196891784668,6,0,0,False,0.0,0.0,soft,0.9936,2026-07-28T03:14:25.069260+00:00,15.194419860839844,0.5466911196708679
0.3884113999956753,1,82,train_step,82,9.999983575112135e-05,0.07680490612983704,0.13139288127422333,0.13034608960151672,0.3436451852321625,0.13024987280368805,0.13025178015232086,0.0,0.865885853767395,6,0,0,False,0.0,0.0,soft,0.99352,2026-07-28T03:14:25.479751+00:00,16.21731948852539,0.5080090761184692
0.3447576000035042,1,83,train_step,83,9.999983172062617e-05,0.07570786774158478,0.1553594172000885,0.1425541490316391,0.32273390889167786,0.14263707399368286,0.14263547956943512,0.0,0.9059200286865234,6,0,0,False,0.0,0.0,soft,0.99344,2026-07-28T03:14:25.836579+00:00,15.710102081298828,0.6790651679039001
0.34525220000068657,1,84,train_step,84,9.999982764127661e-05,0.07515714317560196,0.10490395128726959,0.10605932772159576,0.2222004234790802,0.10596218705177307,0.1059640422463417,0.0,0.645089864730835,6,0,0,False,0.0,0.0,soft,0.99336,2026-07-28T03:14:26.195365+00:00,17.9671573638916,0.5019835829734802
0.38383380000595935,1,85,train_step,85,9.999982351307268e-05,0.0735740065574646,0.18133078515529633,0.17766888439655304,0.2987685799598694,0.1793850213289261,0.17935283482074738,0.0,1.0165061950683594,6,0,0,False,0.0,0.0,soft,0.99328,2026-07-28T03:14:26.591042+00:00,13.97724723815918,0.5112180113792419
0.35305399999197107,1,86,train_step,86,9.999981933601437e-05,0.07354751229286194,0.09695159643888474,0.09125760197639465,0.19929254055023193,0.09033022075891495,0.09034761041402817,0.0,0.5681796073913574,6,0,0,False,0.0,0.0,soft,0.9932,2026-07-28T03:14:26.955241+00:00,18.979393005371094,0.23503461480140686
